Gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
one,0.518796,0.783898,-0.0,0.481316,0.722525,0.014108,0.484396,0.666659,0.015496,0.507327,0.635568,0.013657,0.532529,0.63327,0.00986,0.511691,0.597654,-0.005703,0.521881,0.519204,-0.008714,0.528709,0.468646,-0.011209,0.535293,0.430885,-0.013472,0.549465,0.601842,-0.011792,0.545901,0.598327,-0.004308,0.536631,0.619345,0.004306,0.532803,0.637693,0.00749,0.577465,0.630444,-0.015306,0.562343,0.635882,-0.007622,0.554776,0.651632,0.000716,0.55115,0.669007,0.003307,0.596528,0.659595,-0.017826,0.585587,0.660779,-0.007278,0.578109,0.676189,0.004219,0.573487,0.693441,0.011653
one,0.517768,0.782855,-0.0,0.481832,0.720303,0.00876,0.485063,0.663797,0.006603,0.5093,0.634899,0.001935,0.535407,0.633438,-0.004455,0.512697,0.596188,-0.011283,0.52383,0.517708,-0.016513,0.531672,0.467412,-0.020421,0.538885,0.429235,-0.023852,0.550873,0.60212,-0.016534,0.543868,0.594096,-0.013015,0.533736,0.614577,-0.006158,0.530159,0.633425,-0.003625,0.578219,0.630402,-0.01963,0.56036,0.632116,-0.014972,0.552304,0.648791,-0.006575,0.54882,0.667396,-0.003428,0.596351,0.659845,-0.022275,0.581538,0.659045,-0.014092,0.573344,0.675287,-0.002783,0.568956,0.693215,0.00491
one,0.517918,0.774711,-0.0,0.480514,0.715331,0.010419,0.482591,0.661111,0.009288,0.505629,0.631725,0.00532,0.529662,0.629186,-0.000703,0.511883,0.592006,-0.010956,0.524041,0.513928,-0.017034,0.532602,0.463803,-0.021652,0.540474,0.426143,-0.025303,0.550783,0.598239,-0.01629,0.545219,0.592692,-0.011758,0.53514,0.613372,-0.003813,0.530921,0.632119,-0.000772,0.577858,0.62787,-0.019501,0.560263,0.633734,-0.014178,0.552332,0.649186,-0.005907,0.548421,0.667269,-0.002983,0.595118,0.657744,-0.02209,0.581949,0.660404,-0.013622,0.57346,0.675392,-0.002736,0.568049,0.692367,0.004514
one,0.523109,0.771387,-0.0,0.483407,0.715825,0.01055,0.484618,0.660323,0.008892,0.508124,0.629345,0.004357,0.53274,0.62684,-0.002258,0.514703,0.590674,-0.012832,0.53448,0.513446,-0.018203,0.548572,0.464554,-0.023051,0.560506,0.428879,-0.027248,0.551754,0.595925,-0.018491,0.551469,0.599219,-0.013933,0.542444,0.620499,-0.007363,0.537538,0.63743,-0.005699,0.578832,0.625947,-0.021514,0.564052,0.637442,-0.014193,0.557386,0.65169,-0.005778,0.55283,0.667457,-0.003636,0.596705,0.656405,-0.024107,0.585261,0.663486,-0.01367,0.578142,0.676898,-0.00212,0.572876,0.691705,0.00525
one,0.538059,0.781429,-0.0,0.493005,0.731979,0.009454,0.487154,0.678338,0.006704,0.505797,0.644921,0.001239,0.531352,0.639279,-0.006541,0.52315,0.60444,-0.013178,0.551585,0.528907,-0.019383,0.573202,0.483104,-0.025174,0.590992,0.450772,-0.02979,0.562449,0.608578,-0.017805,0.552897,0.602885,-0.014173,0.540441,0.622584,-0.008031,0.535675,0.642329,-0.006512,0.589583,0.633756,-0.020069,0.569144,0.635573,-0.013784,0.561505,0.651067,-0.005682,0.557567,0.671727,-0.003471,0.606722,0.659288,-0.021829,0.591572,0.659342,-0.013689,0.584874,0.675166,-0.003492,0.581636,0.693404,0.00353
one,0.540375,0.785604,-0.0,0.496692,0.737679,0.01885,0.490888,0.689791,0.019734,0.49692,0.660672,0.017284,0.507519,0.656563,0.01177,0.524034,0.604906,-0.009794,0.536047,0.525419,-0.015248,0.544059,0.473702,-0.021584,0.551559,0.433844,-0.026714,0.563858,0.606767,-0.015414,0.553381,0.591124,-0.003876,0.542333,0.61505,0.007945,0.540088,0.635952,0.011155,0.592189,0.632928,-0.017699,0.572056,0.62721,-0.004197,0.563619,0.643677,0.007674,0.560972,0.666336,0.01025,0.609775,0.659258,-0.018477,0.596446,0.653231,-0.005142,0.588216,0.670035,0.007855,0.584969,0.691758,0.015204
one,0.5403,0.784603,-0.0,0.497707,0.733691,0.016703,0.492385,0.688669,0.0165,0.501705,0.659877,0.012611,0.515719,0.65511,0.006285,0.525503,0.603241,-0.005925,0.530425,0.525429,-0.008695,0.533784,0.476743,-0.01152,0.537662,0.439614,-0.014333,0.563789,0.605905,-0.012803,0.554987,0.58915,-0.003754,0.546333,0.61174,0.005839,0.544552,0.632865,0.008867,0.592444,0.632466,-0.016748,0.573755,0.628589,-0.00575,0.566946,0.64558,0.003962,0.564785,0.666665,0.006178,0.612015,0.659961,-0.019574,0.600761,0.654228,-0.007288,0.594286,0.670831,0.004392,0.591762,0.691109,0.011261
one,0.540721,0.778703,-0.0,0.49619,0.734053,0.014107,0.491629,0.690035,0.012179,0.497872,0.666074,0.006847,0.509444,0.66264,-0.001367,0.528099,0.601235,-0.011856,0.568336,0.532724,-0.017272,0.597363,0.491807,-0.022461,0.62122,0.463708,-0.026315,0.568381,0.606775,-0.018757,0.569289,0.603769,-0.014201,0.555993,0.623328,-0.007555,0.548011,0.642469,-0.005865,0.5976,0.633298,-0.022606,0.582685,0.636227,-0.013618,0.574583,0.652645,-0.00412,0.568164,0.672867,-0.00155,0.616441,0.65945,-0.025658,0.603456,0.663059,-0.015786,0.596658,0.679289,-0.004678,0.591673,0.697264,0.003008
one,0.536956,0.771755,-0.0,0.493824,0.725631,0.013211,0.490828,0.680227,0.010631,0.503654,0.655017,0.004822,0.520964,0.651687,-0.003719,0.524667,0.596553,-0.01386,0.567088,0.527988,-0.01938,0.595837,0.488893,-0.024269,0.619753,0.462773,-0.027935,0.563884,0.60344,-0.02047,0.568231,0.598901,-0.016389,0.555387,0.618751,-0.009599,0.54777,0.637719,-0.007833,0.592707,0.629112,-0.024061,0.580218,0.632074,-0.014669,0.572469,0.648117,-0.004871,0.565739,0.667311,-0.002448,0.611998,0.653851,-0.027055,0.600234,0.657553,-0.015892,0.593486,0.674039,-0.004246,0.587718,0.691003,0.003327
one,0.538165,0.771211,-0.0,0.495703,0.723296,0.010474,0.49443,0.67464,0.007585,0.511521,0.647143,0.001888,0.532728,0.643949,-0.006285,0.526435,0.596357,-0.013984,0.566824,0.52875,-0.020052,0.595259,0.489535,-0.025401,0.619072,0.462633,-0.029459,0.56577,0.603451,-0.019693,0.568411,0.597504,-0.01692,0.555475,0.615122,-0.01147,0.548093,0.632998,-0.010245,0.594378,0.628541,-0.02272,0.580046,0.630756,-0.014967,0.571996,0.645745,-0.006161,0.565654,0.664858,-0.00387,0.613245,0.652999,-0.02543,0.599256,0.656667,-0.0155,0.592153,0.672516,-0.004673,0.586826,0.689545,0.00259
one,0.536309,0.777613,-0.0,0.497133,0.723249,0.015731,0.496916,0.670236,0.015224,0.515552,0.638048,0.011393,0.538976,0.633288,0.004992,0.52467,0.596648,-0.009948,0.552791,0.522574,-0.014038,0.571573,0.476541,-0.017963,0.586663,0.443068,-0.021454,0.56353,0.603098,-0.016868,0.562679,0.586631,-0.008592,0.551629,0.606129,0.001431,0.546873,0.627719,0.004614,0.592204,0.630165,-0.020907,0.577688,0.62356,-0.010157,0.569928,0.639023,0.00082,0.565531,0.661283,0.003575,0.612261,0.657739,-0.023926,0.600436,0.651934,-0.011367,0.59383,0.667,0.001141,0.589773,0.68624,0.008393
one,0.53575,0.784597,-0.0,0.496118,0.740264,0.022741,0.486787,0.701329,0.027407,0.481001,0.679955,0.027613,0.476551,0.676204,0.025192,0.51083,0.605852,0.003842,0.505862,0.533319,0.006788,0.501999,0.490157,0.009635,0.500838,0.457228,0.0108,0.549051,0.604224,-0.005374,0.543413,0.576868,0.00441,0.535297,0.599632,0.013615,0.531563,0.622935,0.017673,0.580669,0.625939,-0.011191,0.568098,0.619543,0.002069,0.561462,0.639325,0.010398,0.557496,0.660813,0.011985,0.603283,0.65096,-0.015345,0.594838,0.646438,-0.001033,0.588837,0.663446,0.008936,0.584665,0.683207,0.014347
one,0.530634,0.777759,-0.0,0.48738,0.724915,0.015553,0.481369,0.672705,0.019253,0.498654,0.638999,0.019837,0.522419,0.630404,0.018416,0.499663,0.605495,0.001791,0.488216,0.535996,0.004381,0.480338,0.495499,0.006659,0.475193,0.464109,0.007191,0.53573,0.602418,-0.004856,0.529116,0.578495,0.004439,0.521952,0.602169,0.012403,0.520054,0.623461,0.015855,0.567781,0.620904,-0.008967,0.553762,0.615896,0.002074,0.546711,0.635704,0.009529,0.544763,0.654756,0.011181,0.59181,0.643985,-0.012048,0.579018,0.637489,0.001244,0.572104,0.654335,0.011834,0.569755,0.672462,0.017948
one,0.529687,0.77689,-0.0,0.486695,0.720872,0.01655,0.481642,0.663266,0.021553,0.499094,0.628387,0.023492,0.524546,0.619066,0.023504,0.495395,0.603575,0.004396,0.48184,0.535391,0.008438,0.47336,0.495388,0.011484,0.46698,0.463815,0.012507,0.531807,0.600151,-0.001946,0.522689,0.575088,0.008558,0.515533,0.598991,0.016607,0.51327,0.620342,0.020033,0.564165,0.617032,-0.005647,0.548029,0.609694,0.00595,0.540978,0.629494,0.012655,0.539128,0.649173,0.013895,0.588209,0.638528,-0.00805,0.572462,0.630431,0.006239,0.56565,0.647207,0.01686,0.563717,0.665716,0.02283
one,0.526632,0.773337,-0.0,0.484604,0.716555,0.020062,0.480166,0.661511,0.026385,0.496635,0.627561,0.029055,0.521465,0.619361,0.029658,0.489385,0.60372,0.00718,0.476623,0.536968,0.012829,0.467891,0.497862,0.017003,0.461395,0.467124,0.01873,0.524197,0.598407,-0.000478,0.52184,0.577892,0.012482,0.517163,0.602453,0.021211,0.515399,0.622463,0.024632,0.557544,0.614757,-0.005067,0.547787,0.611518,0.009227,0.542068,0.631992,0.016596,0.539552,0.649616,0.017517,0.584088,0.636178,-0.008115,0.573568,0.631998,0.008859,0.568366,0.649511,0.020489,0.565922,0.666532,0.026675
one,0.491259,0.767935,-0.0,0.44835,0.717073,0.025942,0.439979,0.661227,0.037928,0.451984,0.627128,0.045275,0.475026,0.616339,0.050713,0.439125,0.609945,0.023578,0.417525,0.552118,0.035639,0.403477,0.517983,0.041842,0.393371,0.492002,0.044552,0.468189,0.595143,0.015218,0.46917,0.586489,0.033905,0.469581,0.610919,0.039579,0.469182,0.626487,0.040002,0.501217,0.601198,0.010397,0.495816,0.601511,0.029385,0.49406,0.623024,0.033706,0.492829,0.637999,0.031888,0.529666,0.613242,0.00769,0.523687,0.60913,0.02835,0.522084,0.62639,0.039427,0.521371,0.642532,0.0451
one,0.472292,0.763842,-0.0,0.419766,0.727399,0.030477,0.404071,0.674967,0.046802,0.408589,0.640718,0.057252,0.427412,0.622238,0.065112,0.399474,0.624226,0.040209,0.369392,0.582302,0.060694,0.350139,0.558305,0.071127,0.336576,0.537057,0.075884,0.425387,0.603693,0.030999,0.420257,0.599701,0.054522,0.42366,0.624697,0.058178,0.429586,0.640476,0.057244,0.456834,0.603951,0.025496,0.445965,0.608791,0.046152,0.443798,0.632213,0.046794,0.446703,0.648376,0.042989,0.4828,0.610336,0.022921,0.470813,0.605064,0.04502,0.46775,0.620871,0.055223,0.469249,0.636586,0.060215
one,0.47509,0.766593,-0.0,0.422661,0.736313,0.024349,0.404896,0.683667,0.037424,0.410773,0.648399,0.045972,0.42914,0.631067,0.052417,0.396072,0.632718,0.027521,0.367148,0.591294,0.042253,0.348363,0.566124,0.049078,0.334779,0.546102,0.051589,0.422674,0.608031,0.019849,0.428063,0.608204,0.03861,0.434182,0.634913,0.042295,0.437836,0.651609,0.041774,0.456934,0.605567,0.015444,0.454339,0.615061,0.032744,0.455365,0.638776,0.03393,0.456941,0.655443,0.030598,0.486029,0.610179,0.013201,0.480619,0.615934,0.032008,0.481115,0.634214,0.040844,0.482846,0.651678,0.045015
one,0.465847,0.766354,-0.0,0.416211,0.736847,0.02474,0.398701,0.684893,0.038298,0.405385,0.650288,0.047146,0.425314,0.633083,0.053909,0.389718,0.635671,0.030538,0.362698,0.595512,0.047577,0.345175,0.571073,0.055702,0.332421,0.550712,0.058917,0.415668,0.611463,0.023276,0.423719,0.612367,0.044358,0.430406,0.637491,0.047862,0.434321,0.652519,0.046896,0.449674,0.609633,0.019378,0.44945,0.617687,0.038172,0.450112,0.640648,0.038734,0.451174,0.655814,0.034878,0.478658,0.615235,0.017802,0.477831,0.615865,0.038278,0.478377,0.632615,0.047641,0.479745,0.649224,0.052063
one,0.47455,0.747735,-0.0,0.429172,0.710981,0.016988,0.418627,0.656807,0.023303,0.431283,0.623376,0.025893,0.455625,0.611476,0.027145,0.41191,0.615286,0.010787,0.392609,0.555414,0.017288,0.380043,0.518525,0.020509,0.371627,0.491627,0.021054,0.438989,0.597405,0.003539,0.449238,0.593435,0.014294,0.451863,0.61477,0.017759,0.451158,0.628799,0.017467,0.472928,0.598512,-0.00084,0.471139,0.605265,0.011669,0.471134,0.62495,0.016334,0.469796,0.63919,0.015629,0.502395,0.605557,-0.004056,0.499064,0.609425,0.010943,0.49786,0.625148,0.02114,0.496402,0.64025,0.026747
one,0.495848,0.776765,-0.0,0.46043,0.718941,0.014974,0.465578,0.661006,0.015521,0.485915,0.630762,0.012365,0.512272,0.627512,0.007028,0.472086,0.60618,-0.003832,0.474075,0.527291,-0.005876,0.474957,0.476343,-0.008501,0.477049,0.437117,-0.011599,0.506044,0.6052,-0.011561,0.508634,0.600091,-0.005134,0.502992,0.624885,0.000796,0.499804,0.64196,0.001693,0.538589,0.626154,-0.016327,0.528982,0.623454,-0.006896,0.523509,0.644029,0.002999,0.520398,0.661325,0.005744,0.564588,0.650972,-0.020223,0.554673,0.645794,-0.006437,0.548886,0.663553,0.007894,0.546074,0.680849,0.016521
one,0.502218,0.800307,-0.0,0.469851,0.728689,0.015801,0.478452,0.669703,0.017179,0.501093,0.640547,0.015027,0.528059,0.639043,0.010869,0.492264,0.612453,-0.00227,0.501414,0.534231,-0.00614,0.507519,0.4843,-0.009169,0.513379,0.446407,-0.011579,0.527382,0.619431,-0.009211,0.531038,0.595714,-0.002728,0.521754,0.618554,0.005281,0.515258,0.639358,0.008693,0.557557,0.645967,-0.013603,0.549048,0.633678,-0.004292,0.539867,0.652021,0.005739,0.533567,0.671769,0.00947,0.580841,0.675248,-0.016921,0.570204,0.663544,-0.003732,0.56174,0.679904,0.009743,0.555971,0.698565,0.01831
one,0.511797,0.802771,-0.0,0.48109,0.733769,0.01856,0.48623,0.677578,0.0204,0.508812,0.64583,0.018353,0.536966,0.642156,0.014069,0.505242,0.618552,-0.003982,0.518614,0.535252,-0.006663,0.526328,0.485579,-0.007568,0.53286,0.447373,-0.008599,0.541004,0.625981,-0.012372,0.548241,0.595029,-0.004625,0.538822,0.618558,0.006408,0.532125,0.642745,0.011655,0.571097,0.653742,-0.017841,0.565297,0.639519,-0.006643,0.556269,0.658973,0.005524,0.550031,0.680856,0.009774,0.594135,0.68438,-0.022113,0.585768,0.672151,-0.007943,0.577805,0.689661,0.006223,0.572777,0.709307,0.014658
one,0.491471,0.7882,0.0,0.541566,0.718003,0.005471,0.558539,0.662802,-0.004428,0.575054,0.623108,-0.020854,0.584363,0.596155,-0.036369,0.500017,0.590006,0.000246,0.511938,0.524706,-0.016775,0.512166,0.477995,-0.028122,0.510451,0.437702,-0.037035,0.487871,0.599854,-0.016939,0.56597,0.579459,-0.045439,0.570762,0.626497,-0.050563,0.556019,0.649591,-0.048033,0.488632,0.622909,-0.034647,0.568146,0.618876,-0.057514,0.566011,0.66106,-0.048686,0.550198,0.679029,-0.037816,0.497803,0.651135,-0.053148,0.561644,0.653861,-0.063461,0.563122,0.685847,-0.054417,0.55129,0.699737,-0.045424
one,0.488846,0.761097,0.0,0.523627,0.719385,-0.013325,0.543222,0.659167,-0.02001,0.545998,0.606032,-0.02847,0.528878,0.566915,-0.03664,0.523362,0.593106,-0.003638,0.531434,0.527168,-0.018295,0.535655,0.485983,-0.02539,0.535394,0.449211,-0.029824,0.49751,0.598409,-0.007637,0.509219,0.546633,-0.034708,0.517633,0.600033,-0.039594,0.515655,0.633311,-0.034452,0.472856,0.612154,-0.013884,0.488536,0.578825,-0.044442,0.49797,0.635343,-0.036956,0.494017,0.664046,-0.022199,0.447047,0.632454,-0.020985,0.464218,0.603396,-0.040401,0.475155,0.6398,-0.031972,0.471856,0.662034,-0.020016
one,0.476226,0.75801,0.0,0.511422,0.728613,-0.028185,0.527751,0.678205,-0.041652,0.519022,0.625358,-0.053472,0.506267,0.580686,-0.063888,0.525327,0.588105,-0.016799,0.535733,0.516847,-0.033006,0.538915,0.470581,-0.041215,0.539063,0.433289,-0.046442,0.494523,0.594568,-0.014141,0.48726,0.539791,-0.043342,0.489644,0.591112,-0.048824,0.49489,0.628577,-0.043384,0.466523,0.611421,-0.014847,0.462192,0.578194,-0.047057,0.471088,0.631176,-0.041574,0.476516,0.661223,-0.027654,0.441534,0.634031,-0.017661,0.439468,0.601065,-0.040406,0.450086,0.637922,-0.034749,0.456908,0.662306,-0.023747
one,0.469166,0.765425,0.0,0.505084,0.740492,-0.032444,0.524961,0.690801,-0.048054,0.518717,0.641695,-0.061498,0.504817,0.598645,-0.073257,0.530597,0.593288,-0.022584,0.545735,0.519675,-0.043062,0.553851,0.472988,-0.054402,0.557143,0.433789,-0.061555,0.498525,0.596866,-0.018722,0.489623,0.55492,-0.054717,0.489813,0.61133,-0.063208,0.494295,0.650493,-0.058751,0.468733,0.609683,-0.018667,0.460798,0.589522,-0.056023,0.467571,0.646414,-0.052338,0.474665,0.675496,-0.038462,0.442429,0.627714,-0.021092,0.43879,0.604146,-0.046617,0.447027,0.64596,-0.041853,0.454799,0.669815,-0.030681
one,0.473185,0.764258,0.0,0.509667,0.739228,-0.031498,0.530193,0.690111,-0.046618,0.524105,0.640258,-0.059696,0.510552,0.596614,-0.071149,0.534446,0.59268,-0.021951,0.548592,0.51785,-0.041693,0.555854,0.470708,-0.052311,0.55918,0.43082,-0.058974,0.502653,0.596773,-0.018498,0.496317,0.550717,-0.053562,0.49672,0.60619,-0.061659,0.500854,0.645287,-0.056975,0.4729,0.610207,-0.018633,0.46758,0.587371,-0.055737,0.474563,0.645221,-0.051684,0.480707,0.675334,-0.037425,0.446376,0.628659,-0.021085,0.444315,0.601603,-0.046277,0.452875,0.643601,-0.040882,0.459754,0.668491,-0.029297
one,0.478236,0.759909,0.0,0.513704,0.733774,-0.029443,0.53441,0.683227,-0.044474,0.529673,0.63441,-0.058035,0.515697,0.591838,-0.070058,0.539498,0.589617,-0.021669,0.554116,0.514932,-0.042535,0.562118,0.467523,-0.053977,0.566029,0.427418,-0.061178,0.507821,0.592981,-0.019731,0.502644,0.547899,-0.056279,0.501513,0.606189,-0.064603,0.504925,0.645897,-0.059949,0.478144,0.606044,-0.02117,0.473392,0.582235,-0.058708,0.479148,0.641627,-0.053606,0.484763,0.673161,-0.038731,0.451285,0.624754,-0.024845,0.450082,0.599104,-0.049807,0.45832,0.641466,-0.043576,0.464885,0.66642,-0.03148
one,0.478619,0.757708,0.0,0.514208,0.734291,-0.030965,0.536948,0.686317,-0.04678,0.533521,0.63694,-0.060805,0.52126,0.592617,-0.073262,0.543621,0.589968,-0.023368,0.559313,0.516023,-0.044482,0.567335,0.469049,-0.055909,0.571079,0.429061,-0.063,0.511982,0.592091,-0.020567,0.507273,0.54848,-0.057158,0.505943,0.606315,-0.065487,0.509058,0.645669,-0.060854,0.481793,0.603545,-0.021242,0.477857,0.580704,-0.059168,0.482898,0.640381,-0.054178,0.488172,0.671989,-0.039274,0.453874,0.620637,-0.024239,0.453938,0.595051,-0.049768,0.461332,0.638004,-0.043794,0.467322,0.663348,-0.031713
one,0.477153,0.757782,0.0,0.516345,0.732905,-0.024552,0.542335,0.677453,-0.034903,0.543962,0.618801,-0.044317,0.538259,0.571342,-0.052559,0.54517,0.597083,-0.012508,0.563727,0.530207,-0.02827,0.572157,0.487069,-0.03566,0.577856,0.449506,-0.040587,0.515548,0.595808,-0.011903,0.519702,0.535945,-0.042513,0.517922,0.589011,-0.048855,0.51779,0.630379,-0.043609,0.486361,0.605443,-0.0144,0.489859,0.57019,-0.048537,0.494169,0.6294,-0.04346,0.495539,0.664125,-0.02915,0.458297,0.620741,-0.018581,0.462027,0.58869,-0.041645,0.469733,0.628839,-0.036056,0.472906,0.654989,-0.025324
one,0.48464,0.761321,-0.0,0.543981,0.729725,0.000668,0.576379,0.691921,-0.008258,0.604016,0.662145,-0.022527,0.620732,0.627651,-0.035816,0.544191,0.588116,0.00331,0.560499,0.543985,-0.011671,0.56836,0.504502,-0.021132,0.569171,0.470521,-0.028225,0.52745,0.585975,-0.010476,0.596163,0.579083,-0.035681,0.602129,0.635006,-0.039242,0.589354,0.662786,-0.034489,0.518551,0.600707,-0.025617,0.586094,0.614452,-0.049583,0.584425,0.66304,-0.041594,0.567839,0.683028,-0.0295,0.516049,0.627444,-0.041545,0.571196,0.642646,-0.05526,0.572939,0.677458,-0.047594,0.559849,0.692829,-0.03791
one,0.485863,0.756319,-0.0,0.529651,0.725433,0.014516,0.555346,0.688507,0.009869,0.580269,0.664571,-0.001079,0.603177,0.658205,-0.012875,0.52339,0.596805,0.005358,0.539304,0.541608,-0.00156,0.544515,0.501366,-0.006178,0.548134,0.465195,-0.010875,0.525922,0.596167,-0.011108,0.59489,0.612525,-0.022087,0.592397,0.654194,-0.021249,0.577788,0.667176,-0.018262,0.532283,0.617575,-0.026321,0.598036,0.65302,-0.034053,0.5847,0.688002,-0.0279,0.567188,0.696862,-0.023014,0.542319,0.645485,-0.040995,0.589205,0.678449,-0.041209,0.582363,0.708202,-0.033109,0.570146,0.719021,-0.027119
one,0.452678,0.779581,0.0,0.497262,0.734174,0.008854,0.532612,0.684217,0.000575,0.569026,0.659749,-0.012882,0.594975,0.650428,-0.026122,0.502092,0.590621,-0.005201,0.524117,0.521197,-0.017885,0.531106,0.47331,-0.02566,0.535278,0.430659,-0.032491,0.502449,0.596237,-0.021623,0.583539,0.610492,-0.04107,0.576614,0.655721,-0.042815,0.556943,0.666233,-0.040357,0.509428,0.624627,-0.037074,0.586337,0.661812,-0.051497,0.569041,0.697081,-0.043567,0.547674,0.698937,-0.036331,0.52165,0.660511,-0.052545,0.578091,0.69641,-0.055503,0.565011,0.725833,-0.045492,0.547332,0.728435,-0.037791
one,0.440356,0.814937,-0.0,0.492151,0.762816,0.013336,0.528087,0.709218,0.006454,0.559998,0.682348,-0.007314,0.585622,0.672996,-0.021052,0.504418,0.607891,-0.003813,0.527343,0.537864,-0.017524,0.534436,0.486823,-0.026242,0.538327,0.441663,-0.033877,0.500113,0.614665,-0.023382,0.589786,0.637673,-0.043124,0.581829,0.68146,-0.043845,0.56053,0.691608,-0.041544,0.502186,0.646786,-0.041741,0.584758,0.689059,-0.055946,0.564681,0.720946,-0.046651,0.541135,0.719265,-0.039421,0.509378,0.687469,-0.059966,0.572493,0.723108,-0.062483,0.555934,0.748953,-0.051059,0.533644,0.747993,-0.042916
one,0.441261,0.815531,-0.0,0.500557,0.76879,0.012038,0.539048,0.717177,0.003742,0.57322,0.691217,-0.011459,0.606085,0.683534,-0.026229,0.507145,0.609788,-0.004291,0.529486,0.53908,-0.018619,0.536221,0.487695,-0.027732,0.540433,0.442779,-0.035938,0.500804,0.617024,-0.024184,0.589474,0.639544,-0.045723,0.582955,0.684578,-0.047367,0.562981,0.695494,-0.045582,0.501449,0.649135,-0.043059,0.584136,0.693189,-0.058626,0.564957,0.726438,-0.049302,0.541658,0.724737,-0.042072,0.507224,0.689718,-0.061975,0.568701,0.727078,-0.065466,0.552879,0.754066,-0.054369,0.531413,0.753203,-0.046585
one,0.444219,0.817284,-0.0,0.504743,0.772316,0.011484,0.542079,0.721898,0.002815,0.574817,0.693763,-0.012731,0.607736,0.682653,-0.027632,0.510696,0.613235,-0.004331,0.533951,0.543184,-0.019136,0.541434,0.492023,-0.028384,0.545934,0.447606,-0.036548,0.503004,0.620214,-0.024414,0.591298,0.640852,-0.046551,0.586336,0.686494,-0.048003,0.568072,0.698645,-0.045801,0.502378,0.651267,-0.043663,0.585177,0.694637,-0.059441,0.567265,0.728658,-0.049349,0.545124,0.728616,-0.041382,0.507209,0.691559,-0.063147,0.568824,0.728173,-0.06688,0.554168,0.755172,-0.055544,0.533318,0.755086,-0.04738
one,0.44487,0.820659,-0.0,0.510482,0.777294,0.011167,0.547467,0.727919,0.002575,0.578161,0.697072,-0.012836,0.607214,0.680129,-0.027158,0.511937,0.61459,-0.002311,0.534301,0.544416,-0.017535,0.542827,0.492259,-0.026969,0.548747,0.4477,-0.035152,0.502986,0.618683,-0.02212,0.592734,0.639657,-0.045489,0.584657,0.685953,-0.047055,0.563265,0.696787,-0.04413,0.501708,0.647415,-0.041351,0.587051,0.689796,-0.058564,0.569458,0.725417,-0.048391,0.54697,0.725746,-0.039734,0.506207,0.687244,-0.060789,0.569327,0.727221,-0.065942,0.554403,0.756629,-0.055043,0.532946,0.756644,-0.046707
one,0.449275,0.820058,-0.0,0.51494,0.772796,0.010219,0.550537,0.719998,0.000987,0.581726,0.687855,-0.015334,0.614239,0.669709,-0.030734,0.514853,0.615307,-0.003013,0.537021,0.549451,-0.019603,0.544177,0.498345,-0.030557,0.548366,0.454313,-0.040199,0.501544,0.621684,-0.023505,0.587549,0.638872,-0.049057,0.583837,0.685277,-0.052243,0.565768,0.700065,-0.050764,0.496474,0.65015,-0.043662,0.57961,0.684905,-0.063023,0.566017,0.722339,-0.052173,0.54519,0.727699,-0.042899,0.497419,0.688504,-0.064359,0.561868,0.719555,-0.072396,0.55106,0.749776,-0.061858,0.530903,0.753957,-0.053592
one,0.482304,0.9445,-0.0,0.531181,0.881205,-0.007044,0.558193,0.791277,-0.013348,0.569709,0.719331,-0.020294,0.577835,0.66249,-0.023858,0.504571,0.707067,-0.016439,0.572181,0.721019,-0.040385,0.573825,0.779316,-0.05267,0.557579,0.803836,-0.058502,0.48126,0.727798,-0.023578,0.55676,0.751381,-0.045832,0.558281,0.804213,-0.048957,0.543812,0.828247,-0.048428,0.465008,0.763178,-0.032724,0.536214,0.789381,-0.0525,0.538726,0.835097,-0.047432,0.526153,0.855397,-0.041135,0.455921,0.807879,-0.042874,0.513466,0.826836,-0.054951,0.51743,0.863941,-0.050898,0.507938,0.883009,-0.045323
one,0.73799,0.68232,-0.0,0.708323,0.643905,-0.011077,0.691659,0.575849,-0.019149,0.704605,0.520012,-0.029765,0.73064,0.488889,-0.04005,0.710283,0.522563,-0.00454,0.700373,0.448644,-0.025086,0.690857,0.407312,-0.035448,0.69104,0.365262,-0.042418,0.74017,0.529222,-0.012159,0.728639,0.488808,-0.045622,0.715597,0.547693,-0.049814,0.724103,0.567684,-0.042797,0.766563,0.547063,-0.02286,0.75058,0.524505,-0.052599,0.733404,0.578845,-0.041724,0.741118,0.588347,-0.025448,0.792144,0.56967,-0.035154,0.769097,0.552118,-0.048523,0.752797,0.589864,-0.036535,0.758971,0.599971,-0.023367
